+-------------+----------+-------------------+---------+--------+-----------------+---------+------------+---------+-------------------+
|TransactionID|CustomerID|               Date|   Amount|Currency|  TransactionType|   Status|Counterparty| Location|          Timestamp|
|      TXN8599|   CUST026|2024-02-05 00:00:00|-33000.69|     INR|    Transfer Sent|Completed|        Bank|    Delhi|2024-02-05 00:00:00|
|      TXN6636|   CUST028|2024-02-19 00:00:00|  4124.23|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-19 00:00:00|
|      TXN2827|   CUST003|2024-02-13 00:00:00|-18356.24|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-13 00:00:00|
|      TXN9776|   CUST031|2024-02-23 00:00:00| 39938.39|     INR|          Deposit|Completed|     CUST014|Ahmedabad|2024-02-23 00:00:00|
|      TXN5111|   CUST022|2024-02-03 00:00:00|-42958.28|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-03 00:00:00|
|      TXN9690|   CUST040|2024-02-25 00:00:00|  35233.0|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-25 00:00:00|
|      TXN9428|   CUST008|2024-02-02 00:00:00|-17556.71|     INR|    Transfer Sent|Completed|     CUST047|   Mumbai|2024-02-02 00:00:00|
|      TXN7584|   CUST007|2024-02-15 00:00:00| 16035.56|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-15 00:00:00|
|      TXN9381|   CUST014|2024-02-12 00:00:00|  9424.31|     INR|Transfer Received|Completed|         ATM|  Lucknow|2024-02-12 00:00:00|
|      TXN5263|   CUST025|2024-02-25 00:00:00| 18600.66|     INR|Transfer Received|Completed|         ATM|Hyderabad|2024-02-25 00:00:00|
|      TXN2466|   CUST003|2024-02-04 00:00:00|  5916.59|     INR|Transfer Received|Completed|     CUST014|Ahmedabad|2024-02-04 00:00:00|
|      TXN9668|   CUST027|2024-02-02 00:00:00|  22393.1|     INR|Transfer Received|Completed|         ATM|  Lucknow|2024-02-02 00:00:00|
|      TXN9172|   CUST016|2024-02-14 00:00:00| -9141.88|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-14 00:00:00|
|      TXN9308|   CUST005|2024-02-10 00:00:00|-24819.16|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-10 00:00:00|
|      TXN7502|   CUST030|2024-02-24 00:00:00|  26012.2|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-24 00:00:00|
|      TXN1770|   CUST009|2024-02-15 00:00:00|  35664.8|     INR|Transfer Received|Completed|     CUST036|  Chennai|2024-02-15 00:00:00|
|      TXN6720|   CUST044|2024-02-28 00:00:00|-41196.35|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-28 00:00:00|
|      TXN4302|   CUST006|2024-02-04 00:00:00|-12153.89|     INR|       Withdrawal|Completed|     CUST014|  Chennai|2024-02-04 00:00:00|
|      TXN2819|   CUST041|2024-02-19 00:00:00|-10799.44|     INR|       Withdrawal|Completed|     CUST034|Bangalore|2024-02-19 00:00:00|
|      TXN4575|   CUST043|2024-02-19 00:00:00| -9509.34|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-19 00:00:00|
|      TXN6844|   CUST010|2024-02-04 00:00:00| -8113.56|     INR|       Withdrawal|Completed|         ATM|    Delhi|2024-02-04 00:00:00|
|      TXN6220|   CUST014|2024-02-10 00:00:00| 43374.99|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-10 00:00:00|
|      TXN6755|   CUST031|2024-02-27 00:00:00| 25320.85|     INR|          Deposit|Completed|        Bank|Hyderabad|2024-02-27 00:00:00|
|      TXN1497|   CUST049|2024-02-11 00:00:00|-38622.08|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-11 00:00:00|
|      TXN7640|   CUST027|2024-02-24 00:00:00| 12152.93|     INR|Transfer Received|Completed|     CUST041|    Delhi|2024-02-24 00:00:00|
|      TXN2140|   CUST016|2024-02-02 00:00:00| 21202.96|     INR|Transfer Received|Completed|     CUST026|  Chennai|2024-02-02 00:00:00|
|      TXN8535|   CUST036|2024-02-23 00:00:00|  8880.23|     INR|          Deposit|Completed|        Bank|  Kolkata|2024-02-23 00:00:00|
|      TXN5474|   CUST008|2024-02-23 00:00:00| 18561.82|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-23 00:00:00|
|      TXN4705|   CUST037|2024-02-02 00:00:00| 28992.96|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-02 00:00:00|
|      TXN5027|   CUST028|2024-02-12 00:00:00| 14264.03|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-12 00:00:00|
|      TXN7833|   CUST013|2024-02-20 00:00:00| -4012.35|     INR|    Transfer Sent|Completed|     CUST045|  Chennai|2024-02-20 00:00:00|
|      TXN8438|   CUST019|2024-02-28 00:00:00| -3691.74|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-28 00:00:00|
|      TXN9848|   CUST034|2024-02-15 00:00:00|-44775.91|     INR|    Transfer Sent|Completed|     CUST019|Bangalore|2024-02-15 00:00:00|
|      TXN7795|   CUST012|2024-02-17 00:00:00| -33226.8|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-17 00:00:00|
|      TXN6255|   CUST041|2024-02-15 00:00:00| -7089.33|     INR|       Withdrawal|Completed|     CUST040|  Kolkata|2024-02-15 00:00:00|
|      TXN9792|   CUST013|2024-02-18 00:00:00|-49768.87|     INR|    Transfer Sent|Completed|     CUST048|  Kolkata|2024-02-18 00:00:00|
|      TXN1822|   CUST013|2024-02-12 00:00:00|-19370.56|     INR|       Withdrawal|Completed|     CUST047|   Mumbai|2024-02-12 00:00:00|
|      TXN1347|   CUST009|2024-02-10 00:00:00|-25199.15|     INR|    Transfer Sent|Completed|         ATM|     Pune|2024-02-10 00:00:00|
|      TXN1832|   CUST027|2024-02-16 00:00:00| -22619.9|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-16 00:00:00|
|      TXN2356|   CUST047|2024-02-04 00:00:00|-38078.16|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-04 00:00:00|
|      TXN2127|   CUST014|2024-02-14 00:00:00| 21217.07|     INR|          Deposit|Completed|     CUST008|Hyderabad|2024-02-14 00:00:00|
|      TXN9516|   CUST040|2024-02-23 00:00:00| -46780.1|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-23 00:00:00|
|      TXN5544|   CUST018|2024-02-17 00:00:00|-19508.91|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-17 00:00:00|
|      TXN6727|   CUST025|2024-02-26 00:00:00| -8029.48|     INR|    Transfer Sent|Completed|         ATM|     Pune|2024-02-26 00:00:00|
|      TXN8714|   CUST031|2024-02-19 00:00:00|-16913.56|     INR|    Transfer Sent|Completed|        Bank|   Mumbai|2024-02-19 00:00:00|
|      TXN1929|   CUST045|2024-02-25 00:00:00| 17740.57|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-25 00:00:00|
|      TXN6849|   CUST022|2024-02-11 00:00:00|-34588.15|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-11 00:00:00|
|      TXN7875|   CUST008|2024-02-23 00:00:00|-45603.36|     INR|    Transfer Sent|Completed|     CUST042|  Kolkata|2024-02-23 00:00:00|
|      TXN7682|   CUST033|2024-02-26 00:00:00|-23916.15|     INR|       Withdrawal|Completed|        Bank|   Jaipur|2024-02-26 00:00:00|
|      TXN7221|   CUST045|2024-02-04 00:00:00|   9757.3|     INR|Transfer Received|Completed|        Bank|   Jaipur|2024-02-04 00:00:00|
|      TXN8166|   CUST031|2024-02-19 00:00:00| 44303.65|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-19 00:00:00|
|      TXN4141|   CUST010|2024-02-21 00:00:00|-10737.43|     INR|       Withdrawal|Completed|         ATM|    Delhi|2024-02-21 00:00:00|
|      TXN3282|   CUST020|2024-02-16 00:00:00| 24770.55|     INR|          Deposit|Completed|     CUST011|    Delhi|2024-02-16 00:00:00|
|      TXN1195|   CUST031|2024-02-21 00:00:00|-31745.47|     INR|       Withdrawal|Completed|        Bank|  Chennai|2024-02-21 00:00:00|
|      TXN7551|   CUST005|2024-02-02 00:00:00| 21339.99|     INR|Transfer Received|Completed|     CUST010|Hyderabad|2024-02-02 00:00:00|
|      TXN9172|   CUST023|2024-02-26 00:00:00|-45209.46|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-26 00:00:00|
|      TXN5839|   CUST004|2024-02-16 00:00:00| 11254.61|     INR|Transfer Received|Completed|     CUST009|  Lucknow|2024-02-16 00:00:00|
|      TXN9241|   CUST011|2024-02-26 00:00:00| 22556.78|     INR|          Deposit|Completed|     CUST021|     Pune|2024-02-26 00:00:00|
|      TXN7009|   CUST026|2024-02-18 00:00:00|-16533.65|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-18 00:00:00|
|      TXN6728|   CUST006|2024-02-28 00:00:00| 30307.25|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-28 00:00:00|
|      TXN7453|   CUST006|2024-02-02 00:00:00| 12083.33|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-02 00:00:00|
|      TXN3270|   CUST011|2024-02-22 00:00:00| 31648.56|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-22 00:00:00|
|      TXN8243|   CUST046|2024-02-26 00:00:00| 31234.99|     INR|Transfer Received|Completed|     CUST004|  Kolkata|2024-02-26 00:00:00|
|      TXN5452|   CUST025|2024-02-15 00:00:00| 48531.87|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-15 00:00:00|
|      TXN1317|   CUST022|2024-02-13 00:00:00|-10712.73|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-13 00:00:00|
|      TXN1467|   CUST046|2024-02-13 00:00:00|   -540.7|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-13 00:00:00|
|      TXN9782|   CUST034|2024-02-02 00:00:00| -9758.38|     INR|       Withdrawal|Completed|     CUST018|  Kolkata|2024-02-02 00:00:00|
|      TXN2886|   CUST021|2024-02-11 00:00:00|-24020.74|     INR|       Withdrawal|Completed|     CUST050|   Jaipur|2024-02-11 00:00:00|
|      TXN5420|   CUST027|2024-02-20 00:00:00|-16883.13|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-20 00:00:00|
|      TXN3418|   CUST010|2024-02-22 00:00:00| 31990.12|     INR|Transfer Received|Completed|     CUST039|Hyderabad|2024-02-22 00:00:00|
|      TXN6245|   CUST003|2024-02-05 00:00:00|-30373.31|     INR|       Withdrawal|Completed|     CUST003|Hyderabad|2024-02-05 00:00:00|
|      TXN5996|   CUST048|2024-02-10 00:00:00|  8405.36|     INR|          Deposit|Completed|     CUST048|  Lucknow|2024-02-10 00:00:00|
|      TXN9193|   CUST017|2024-02-18 00:00:00| 14205.76|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-18 00:00:00|
|      TXN6518|   CUST035|2024-02-23 00:00:00|-30277.06|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-23 00:00:00|
|      TXN3786|   CUST041|2024-02-25 00:00:00|  32352.0|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-25 00:00:00|
|      TXN5198|   CUST026|2024-02-06 00:00:00|-46749.02|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-06 00:00:00|
|      TXN4414|   CUST006|2024-02-26 00:00:00|-48407.91|     INR|       Withdrawal|Completed|        Bank|  Kolkata|2024-02-26 00:00:00|
|      TXN4072|   CUST029|2024-02-26 00:00:00|-41700.53|     INR|       Withdrawal|Completed|         ATM|  Chennai|2024-02-26 00:00:00|
|      TXN1960|   CUST034|2024-02-23 00:00:00|-41251.31|     INR|       Withdrawal|Completed|         ATM|Ahmedabad|2024-02-23 00:00:00|
|      TXN6515|   CUST010|2024-02-28 00:00:00| -9755.16|     INR|    Transfer Sent|Completed|     CUST022|     Pune|2024-02-28 00:00:00|
|      TXN4198|   CUST030|2024-02-28 00:00:00|-48665.28|     INR|       Withdrawal|Completed|     CUST033|Bangalore|2024-02-28 00:00:00|
|      TXN6402|   CUST046|2024-02-25 00:00:00| 38591.08|     INR|Transfer Received|Completed|        Bank|Bangalore|2024-02-25 00:00:00|
|      TXN4403|   CUST024|2024-02-06 00:00:00|-38098.76|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-06 00:00:00|
|      TXN9526|   CUST015|2024-02-27 00:00:00|-47175.71|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-27 00:00:00|
|      TXN3882|   CUST001|2024-02-08 00:00:00| 17000.15|     INR|Transfer Received|Completed|        Bank|   Jaipur|2024-02-08 00:00:00|
|      TXN3431|   CUST028|2024-02-28 00:00:00|-10795.72|     INR|    Transfer Sent|Completed|        Bank|   Mumbai|2024-02-28 00:00:00|
|      TXN2437|   CUST001|2024-02-14 00:00:00|  4756.84|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-14 00:00:00|
|      TXN8478|   CUST050|2024-02-02 00:00:00| 44423.35|     INR|Transfer Received|Completed|     CUST006|   Mumbai|2024-02-02 00:00:00|
|      TXN9725|   CUST033|2024-02-09 00:00:00| 44807.04|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-09 00:00:00|
|      TXN1934|   CUST033|2024-02-11 00:00:00|-37870.14|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-11 00:00:00|
|      TXN5888|   CUST013|2024-02-28 00:00:00|-11197.37|     INR|       Withdrawal|Completed|     CUST020|Bangalore|2024-02-28 00:00:00|
|      TXN1009|   CUST018|2024-02-05 00:00:00| -38084.6|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-05 00:00:00|
|      TXN7827|   CUST044|2024-02-01 00:00:00| -6875.95|     INR|       Withdrawal|Completed|     CUST045|  Chennai|2024-02-01 00:00:00|
|      TXN7880|   CUST050|2024-02-14 00:00:00|-38925.37|     INR|    Transfer Sent|Completed|     CUST049|Ahmedabad|2024-02-14 00:00:00|
|      TXN4983|   CUST041|2024-02-17 00:00:00| 14574.28|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-17 00:00:00|
|      TXN8308|   CUST030|2024-02-05 00:00:00|-12418.83|     INR|       Withdrawal|Completed|     CUST024|  Lucknow|2024-02-05 00:00:00|
|      TXN4632|   CUST041|2024-02-02 00:00:00| 47804.24|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-02 00:00:00|
|      TXN8124|   CUST048|2024-02-03 00:00:00| -1406.71|     INR|       Withdrawal|Completed|     CUST004|  Chennai|2024-02-03 00:00:00|
|      TXN3494|   CUST004|2024-02-17 00:00:00|-47264.58|     INR|       Withdrawal|Completed|     CUST050|Bangalore|2024-02-17 00:00:00|
|      TXN9407|   CUST021|2024-02-17 00:00:00| 46177.54|     INR|          Deposit|Completed|     CUST009|  Lucknow|2024-02-17 00:00:00|
|      TXN3619|   CUST047|2024-02-07 00:00:00|-23017.35|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-07 00:00:00|
|      TXN1445|   CUST023|2024-02-12 00:00:00| 18116.03|     INR|Transfer Received|Completed|     CUST033|   Mumbai|2024-02-12 00:00:00|
|      TXN5698|   CUST031|2024-02-18 00:00:00| -5968.89|     INR|       Withdrawal|Completed|     CUST022|  Chennai|2024-02-18 00:00:00|
|      TXN6579|   CUST024|2024-02-04 00:00:00|-12314.91|     INR|    Transfer Sent|Completed|        Bank|    Delhi|2024-02-04 00:00:00|
|      TXN7092|   CUST032|2024-02-08 00:00:00|-39348.75|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-08 00:00:00|
|      TXN7524|   CUST028|2024-02-06 00:00:00| -7570.52|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-06 00:00:00|
|      TXN6721|   CUST050|2024-02-06 00:00:00|-26168.94|     INR|    Transfer Sent|Completed|        Bank|Hyderabad|2024-02-06 00:00:00|
|      TXN8180|   CUST017|2024-02-21 00:00:00|-38867.93|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-21 00:00:00|
|      TXN9793|   CUST017|2024-02-15 00:00:00| -7246.54|     INR|       Withdrawal|Completed|         ATM|     Pune|2024-02-15 00:00:00|
|      TXN9243|   CUST034|2024-02-19 00:00:00| -20210.8|     INR|    Transfer Sent|Completed|     CUST036|Bangalore|2024-02-19 00:00:00|
|      TXN2558|   CUST034|2024-02-02 00:00:00|-15336.63|     INR|       Withdrawal|Completed|     CUST016|    Delhi|2024-02-02 00:00:00|
|      TXN7302|   CUST045|2024-02-13 00:00:00|-24816.09|     INR|       Withdrawal|Completed|        Bank|  Chennai|2024-02-13 00:00:00|
|      TXN1933|   CUST041|2024-02-26 00:00:00| -23823.0|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-26 00:00:00|
|      TXN4961|   CUST048|2024-02-19 00:00:00| -4479.27|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-19 00:00:00|
|      TXN1309|   CUST017|2024-02-25 00:00:00|-41830.71|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-25 00:00:00|
|      TXN4586|   CUST011|2024-02-21 00:00:00|-32247.09|     INR|    Transfer Sent|Completed|     CUST040|Ahmedabad|2024-02-21 00:00:00|
|      TXN9562|   CUST017|2024-02-23 00:00:00|-16955.03|     INR|    Transfer Sent|Completed|        Bank|   Mumbai|2024-02-23 00:00:00|
|      TXN1896|   CUST040|2024-02-09 00:00:00|-47211.27|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-09 00:00:00|
|      TXN6857|   CUST032|2024-02-18 00:00:00|-19822.14|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-18 00:00:00|
|      TXN2837|   CUST048|2024-02-17 00:00:00|-18310.43|     INR|       Withdrawal|Completed|     CUST033|    Delhi|2024-02-17 00:00:00|
|      TXN2008|   CUST020|2024-02-13 00:00:00|-47672.73|     INR|       Withdrawal|Completed|     CUST002|Hyderabad|2024-02-13 00:00:00|
|      TXN9213|   CUST024|2024-02-02 00:00:00|-16317.63|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-02 00:00:00|
|      TXN2614|   CUST021|2024-02-28 00:00:00| 17204.54|     INR|          Deposit|Completed|     CUST034|   Jaipur|2024-02-28 00:00:00|
|      TXN7241|   CUST025|2024-02-06 00:00:00|  9810.87|     INR|          Deposit|Completed|         ATM|  Lucknow|2024-02-06 00:00:00|
|      TXN9247|   CUST045|2024-02-16 00:00:00|  6808.02|     INR|          Deposit|Completed|     CUST035|   Mumbai|2024-02-16 00:00:00|
|      TXN6237|   CUST047|2024-02-08 00:00:00|-10549.08|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-08 00:00:00|
|      TXN8076|   CUST010|2024-02-05 00:00:00| 12085.19|     INR|          Deposit|Completed|        Bank|  Kolkata|2024-02-05 00:00:00|
|      TXN1122|   CUST029|2024-02-22 00:00:00|-40061.62|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-22 00:00:00|
|      TXN6821|   CUST020|2024-02-01 00:00:00| -37675.4|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-01 00:00:00|
|      TXN4414|   CUST024|2024-02-12 00:00:00| 29549.43|     INR|          Deposit|Completed|     CUST029|  Lucknow|2024-02-12 00:00:00|
|      TXN3091|   CUST046|2024-02-23 00:00:00|-33151.54|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-23 00:00:00|
|      TXN5883|   CUST010|2024-02-26 00:00:00| 10257.62|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-26 00:00:00|
|      TXN1225|   CUST032|2024-02-20 00:00:00| 36430.61|     INR|          Deposit|Completed|     CUST031|Bangalore|2024-02-20 00:00:00|
|      TXN2835|   CUST015|2024-02-03 00:00:00|  5245.78|     INR|          Deposit|Completed|     CUST021|   Jaipur|2024-02-03 00:00:00|
|      TXN3992|   CUST024|2024-02-15 00:00:00| 19896.03|     INR|          Deposit|Completed|     CUST039|Hyderabad|2024-02-15 00:00:00|
|      TXN8526|   CUST041|2024-02-05 00:00:00|-18948.42|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-05 00:00:00|
|      TXN1140|   CUST048|2024-02-07 00:00:00|  5372.55|     INR|          Deposit|Completed|        Bank|   Mumbai|2024-02-07 00:00:00|
|      TXN9490|   CUST024|2024-02-26 00:00:00|-18152.74|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-26 00:00:00|
|      TXN5482|   CUST042|2024-02-19 00:00:00|-18649.99|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-19 00:00:00|
|      TXN1077|   CUST049|2024-02-08 00:00:00| 40039.91|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-08 00:00:00|
